timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1642438447867,46,HomePageProducts,200,OK,Thread Group 1-20,true,,4042,21,21,46,1,0,DESKTOP-AAG18PE
1642438447869,46,ListSearchProducts,200,OK,Thread Group 1-6,text,true,,4455,724,21,21,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,46,0,0
1642438447869,46,ListSearchProducts,200,OK,Thread Group 1-6,true,,4455,21,21,46,1,0,DESKTOP-AAG18PE
1642438447822,98,UserMenu,200,OK,Thread Group 1-10,text,true,,1646,580,21,21,https://www.cicek.com/user-menu,98,0,0
1642438447822,98,UserMenu,200,OK,Thread Group 1-10,true,,1646,21,21,98,1,0,DESKTOP-AAG18PE
1642438447710,216,LoginLogoutEvent,200,OK,Thread Group 1-18,text,true,,636,460,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,216,0,0
1642438447710,216,LoginLogoutEvent,200,OK,Thread Group 1-18,true,,636,21,21,216,1,0,DESKTOP-AAG18PE
1642438447836,91,SearchProduct,200,OK,Thread Group 1-17,text,true,,18193,530,21,21,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,89,0,0
1642438447836,91,SearchProduct,200,OK,Thread Group 1-17,true,,18193,21,21,89,1,0,DESKTOP-AAG18PE
1642438447838,89,Anasayfa,200,OK,Thread Group 1-8,text,true,,23757,636,21,21,https://www.cicek.com/,82,0,0
1642438447838,89,Anasayfa,200,OK,Thread Group 1-8,true,,23757,21,21,82,1,0,DESKTOP-AAG18PE
1642438447657,271,LoginLogoutEvent,200,OK,Thread Group 1-12,text,true,,636,460,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,271,0,0
1642438447657,271,LoginLogoutEvent,200,OK,Thread Group 1-12,true,,636,21,21,271,1,0,DESKTOP-AAG18PE
1642438447710,220,LoginLogoutEvent,200,OK,Thread Group 1-4,text,true,,636,606,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,220,0,0
1642438447884,46,SuggestProduct,200,OK,Thread Group 1-2,text,true,,702,575,21,21,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,46,0,0
1642438447884,46,SuggestProduct,200,OK,Thread Group 1-2,true,,702,21,21,46,1,0,DESKTOP-AAG18PE
1642438447710,220,LoginLogoutEvent,200,OK,Thread Group 1-4,true,,636,21,21,220,1,0,DESKTOP-AAG18PE
1642438447886,56,SearchProduct,200,OK,Thread Group 1-1,text,true,,18193,676,21,21,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,55,0,0
1642438447886,56,SearchProduct,200,OK,Thread Group 1-1,true,,18193,21,21,55,1,0,DESKTOP-AAG18PE
1642438447710,232,LoginLogoutEvent,200,OK,Thread Group 1-19,text,true,,636,460,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,232,0,0
1642438447710,232,LoginLogoutEvent,200,OK,Thread Group 1-19,true,,636,21,21,232,1,0,DESKTOP-AAG18PE
1642438447888,61,HomePageProducts,200,OK,Thread Group 1-9,text,true,,4042,666,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,61,0,0
1642438447888,61,HomePageProducts,200,OK,Thread Group 1-9,true,,4042,21,21,61,1,0,DESKTOP-AAG18PE
1642438447903,46,HomePageProducts,200,OK,Thread Group 1-7,text,true,,4042,666,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,46,0,0
1642438447903,46,HomePageProducts,200,OK,Thread Group 1-7,true,,4042,21,21,46,1,0,DESKTOP-AAG18PE
1642438447887,66,SearchProduct,200,OK,Thread Group 1-11,text,true,,17986,669,21,21,https://www.cicek.com/Arama?query=papatya,66,0,0
1642438447887,66,SearchProduct,200,OK,Thread Group 1-11,true,,17986,21,21,66,1,0,DESKTOP-AAG18PE
1642438447913,43,SuggestProduct,200,OK,Thread Group 1-20,text,true,,1358,568,21,21,https://www.cicek.com/Suggest/Get?key=papatya,43,0,0
1642438447913,43,SuggestProduct,200,OK,Thread Group 1-20,true,,1358,21,21,43,1,0,DESKTOP-AAG18PE
1642438447913,53,ListSearchProducts,200,OK,Thread Group 1-5,text,true,,9328,717,21,21,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,52,0,0
1642438447913,53,ListSearchProducts,200,OK,Thread Group 1-5,true,,9328,21,21,52,1,0,DESKTOP-AAG18PE
1642438447923,59,HomePageProducts,200,OK,Thread Group 1-10,text,true,,4042,666,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,59,0,0
1642438447923,59,HomePageProducts,200,OK,Thread Group 1-10,true,,4042,21,21,59,1,0,DESKTOP-AAG18PE
1642438447710,272,LoginLogoutEvent,200,OK,Thread Group 1-3,text,true,,876,607,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,272,0,0
1642438447710,272,LoginLogoutEvent,200,OK,Thread Group 1-16,text,true,,876,607,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,272,0,0
1642438447710,272,LoginLogoutEvent,200,OK,Thread Group 1-3,true,,876,21,21,272,1,0,DESKTOP-AAG18PE
1642438447710,272,LoginLogoutEvent,200,OK,Thread Group 1-16,true,,876,21,21,272,1,0,DESKTOP-AAG18PE
1642438447717,267,Anasayfa,200,OK,Thread Group 1-21,text,true,,23757,490,21,21,https://www.cicek.com/,224,0,163
1642438447717,267,Anasayfa,200,OK,Thread Group 1-21,true,,23757,21,21,224,1,0,DESKTOP-AAG18PE
1642438447930,52,UserMenu,200,OK,Thread Group 1-4,text,true,,1646,580,21,21,https://www.cicek.com/user-menu,52,0,0
1642438447928,54,UserMenu,200,OK,Thread Group 1-12,text,true,,1646,434,21,21,https://www.cicek.com/user-menu,54,0,0
1642438447926,56,UserMenu,200,OK,Thread Group 1-18,text,true,,1646,434,21,21,https://www.cicek.com/user-menu,56,0,0
1642438447928,55,UserMenu,200,OK,Thread Group 1-17,text,true,,1646,428,21,21,https://www.cicek.com/user-menu,54,0,0
1642438447930,52,UserMenu,200,OK,Thread Group 1-4,true,,1646,21,21,52,1,0,DESKTOP-AAG18PE
1642438447928,54,UserMenu,200,OK,Thread Group 1-12,true,,1646,21,21,54,1,0,DESKTOP-AAG18PE
1642438447926,56,UserMenu,200,OK,Thread Group 1-18,true,,1646,21,21,56,1,0,DESKTOP-AAG18PE
1642438447928,55,UserMenu,200,OK,Thread Group 1-17,true,,1646,21,21,54,1,0,DESKTOP-AAG18PE
1642438447942,44,UserMenu,200,OK,Thread Group 1-1,text,true,,1646,574,21,21,https://www.cicek.com/user-menu,44,0,0
1642438447942,44,UserMenu,200,OK,Thread Group 1-1,true,,1646,21,21,44,1,0,DESKTOP-AAG18PE
1642438447950,53,SuggestProduct,200,OK,Thread Group 1-9,text,true,,702,575,21,21,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,53,0,0
1642438447919,84,Anasayfa,200,OK,Thread Group 1-6,text,true,,23757,636,21,21,https://www.cicek.com/,63,0,0
1642438447919,84,Anasayfa,200,OK,Thread Group 1-6,true,,23757,21,21,63,1,0,DESKTOP-AAG18PE
1642438447950,53,SuggestProduct,200,OK,Thread Group 1-9,true,,702,21,21,53,1,0,DESKTOP-AAG18PE
1642438447711,292,LoginLogoutEvent,200,OK,Thread Group 1-13,text,true,,876,460,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,292,0,0
1642438447711,292,LoginLogoutEvent,200,OK,Thread Group 1-13,true,,876,21,21,292,1,0,DESKTOP-AAG18PE
1642438447930,73,SearchProduct,200,OK,Thread Group 1-2,text,true,,18193,676,21,21,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,73,0,0
1642438447930,73,SearchProduct,200,OK,Thread Group 1-2,true,,18193,21,21,73,1,0,DESKTOP-AAG18PE
1642438447950,56,SuggestProduct,200,OK,Thread Group 1-7,text,true,,1358,568,21,21,https://www.cicek.com/Suggest/Get?key=papatya,56,0,0
1642438447950,56,SuggestProduct,200,OK,Thread Group 1-7,true,,1358,21,21,56,1,0,DESKTOP-AAG18PE
1642438447943,60,UserMenu,200,OK,Thread Group 1-19,text,true,,1646,434,21,21,https://www.cicek.com/user-menu,60,0,0
1642438447943,60,UserMenu,200,OK,Thread Group 1-19,true,,1646,21,21,60,1,0,DESKTOP-AAG18PE
1642438447956,56,SearchProduct,200,OK,Thread Group 1-20,text,true,,17986,669,21,21,https://www.cicek.com/Arama?query=papatya,56,0,0
1642438447956,56,SearchProduct,200,OK,Thread Group 1-20,true,,17986,21,21,56,1,0,DESKTOP-AAG18PE
1642438447954,68,UserMenu,200,OK,Thread Group 1-11,text,true,,1686,574,21,21,https://www.cicek.com/user-menu,68,0,0
1642438447954,68,UserMenu,200,OK,Thread Group 1-11,true,,1686,21,21,68,1,0,DESKTOP-AAG18PE
1642438447983,46,UserMenu,200,OK,Thread Group 1-16,text,true,,1646,580,21,21,https://www.cicek.com/user-menu,46,0,0
1642438447983,46,UserMenu,200,OK,Thread Group 1-16,true,,1646,21,21,46,1,0,DESKTOP-AAG18PE
1642438447987,47,HomePageProducts,200,OK,Thread Group 1-12,text,true,,4082,520,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,47,0,0
1642438447987,47,HomePageProducts,200,OK,Thread Group 1-12,true,,4082,21,21,47,1,0,DESKTOP-AAG18PE
1642438447987,49,HomePageProducts,200,OK,Thread Group 1-4,text,true,,4042,666,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,49,0,0
1642438447987,49,HomePageProducts,200,OK,Thread Group 1-4,true,,4042,21,21,49,1,0,DESKTOP-AAG18PE
1642438447990,53,ListSearchProducts,200,OK,Thread Group 1-1,text,true,,4455,724,21,21,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,53,0,0
1642438447990,53,ListSearchProducts,200,OK,Thread Group 1-1,true,,4455,21,21,53,1,0,DESKTOP-AAG18PE
1642438447987,61,HomePageProducts,200,OK,Thread Group 1-18,text,true,,4042,520,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,61,0,0
1642438447987,61,HomePageProducts,200,OK,Thread Group 1-18,true,,4042,21,21,61,1,0,DESKTOP-AAG18PE
1642438447987,63,ListSearchProducts,200,OK,Thread Group 1-17,text,true,,4455,578,21,21,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,63,0,0
1642438447987,63,ListSearchProducts,200,OK,Thread Group 1-17,true,,4455,21,21,63,1,0,DESKTOP-AAG18PE
1642438448004,51,UserMenu,200,OK,Thread Group 1-2,text,true,,1646,574,21,21,https://www.cicek.com/user-menu,51,0,0
1642438448004,51,UserMenu,200,OK,Thread Group 1-2,true,,1646,21,21,51,1,0,DESKTOP-AAG18PE
1642438447716,344,LoginLogoutEvent,200,OK,Thread Group 1-14,text,false,"The operation lasted too long: It took 344 milliseconds, but should not have lasted longer than 300 milliseconds.",877,605,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,344,0,0
1642438447716,344,LoginLogoutEvent,200,OK,Thread Group 1-14,false,"The operation lasted too long: It took 344 milliseconds, but should not have lasted longer than 300 milliseconds.",877,21,21,344,1,1,DESKTOP-AAG18PE
1642438447982,79,Anasayfa,200,OK,Thread Group 1-5,text,true,,23757,636,21,21,https://www.cicek.com/,73,0,0
1642438447982,79,Anasayfa,200,OK,Thread Group 1-5,true,,23757,21,21,73,1,0,DESKTOP-AAG18PE
1642438448013,46,UserMenu,200,OK,Thread Group 1-20,text,true,,1646,574,21,21,https://www.cicek.com/user-menu,46,0,0
1642438448004,55,UserMenu,200,OK,Thread Group 1-13,text,true,,1646,580,21,21,https://www.cicek.com/user-menu,55,0,0
1642438448004,55,UserMenu,200,OK,Thread Group 1-13,true,,1646,21,21,55,1,0,DESKTOP-AAG18PE
1642438448013,46,UserMenu,200,OK,Thread Group 1-20,true,,1646,21,21,46,1,0,DESKTOP-AAG18PE
1642438447983,77,UserMenu,200,OK,Thread Group 1-3,text,true,,1646,580,21,21,https://www.cicek.com/user-menu,77,0,0
1642438447983,77,UserMenu,200,OK,Thread Group 1-3,true,,1646,21,21,77,1,0,DESKTOP-AAG18PE
1642438447983,83,SuggestProduct,200,OK,Thread Group 1-10,text,true,,1358,568,21,21,https://www.cicek.com/Suggest/Get?key=papatya,83,0,0
1642438447983,83,SuggestProduct,200,OK,Thread Group 1-10,true,,1358,21,21,83,1,0,DESKTOP-AAG18PE
1642438447906,160,LoginLogoutEvent,200,OK,Thread Group 1-15,text,true,,636,607,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,160,0,0
1642438447906,160,LoginLogoutEvent,200,OK,Thread Group 1-15,true,,636,21,21,160,1,0,DESKTOP-AAG18PE
1642438448004,64,SearchProduct,200,OK,Thread Group 1-9,text,true,,18193,676,21,21,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,63,0,0
1642438448004,64,SearchProduct,200,OK,Thread Group 1-9,true,,18193,21,21,63,1,0,DESKTOP-AAG18PE
1642438448032,45,HomePageProducts,200,OK,Thread Group 1-16,text,true,,4042,666,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,45,0,0
1642438448032,45,HomePageProducts,200,OK,Thread Group 1-16,true,,4042,21,21,45,1,0,DESKTOP-AAG18PE
1642438448034,44,SuggestProduct,200,OK,Thread Group 1-12,text,true,,1358,422,21,21,https://www.cicek.com/Suggest/Get?key=papatya,44,0,0
1642438448034,44,SuggestProduct,200,OK,Thread Group 1-12,true,,1358,21,21,44,1,0,DESKTOP-AAG18PE
1642438448036,42,SuggestProduct,200,OK,Thread Group 1-4,text,true,,702,575,21,21,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,42,0,0
1642438448036,42,SuggestProduct,200,OK,Thread Group 1-4,true,,702,21,21,42,1,0,DESKTOP-AAG18PE
1642438448048,44,SuggestProduct,200,OK,Thread Group 1-18,text,true,,702,429,22,22,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,44,0,0
1642438448048,44,SuggestProduct,200,OK,Thread Group 1-18,true,,702,22,22,44,1,0,DESKTOP-AAG18PE
1642438447928,178,LoginLogoutEvent,200,OK,Thread Group 1-8,text,true,,636,606,22,22,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,178,0,0
1642438447928,178,LoginLogoutEvent,200,OK,Thread Group 1-8,true,,636,22,22,178,1,0,DESKTOP-AAG18PE
1642438448058,48,ListSearchProducts,200,OK,Thread Group 1-2,text,true,,4455,724,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,48,0,0
1642438448058,48,ListSearchProducts,200,OK,Thread Group 1-2,true,,4455,22,22,48,1,0,DESKTOP-AAG18PE
1642438448007,104,HomePageProducts,200,OK,Thread Group 1-19,text,true,,4042,520,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,104,0,0
1642438448007,104,HomePageProducts,200,OK,Thread Group 1-19,true,,4042,22,22,104,1,0,DESKTOP-AAG18PE
1642438448060,51,UserMenu,200,OK,Thread Group 1-14,text,true,,1646,581,22,22,https://www.cicek.com/user-menu,51,0,0
1642438448060,51,UserMenu,200,OK,Thread Group 1-14,true,,1646,22,22,51,1,0,DESKTOP-AAG18PE
1642438448062,53,HomePageProducts,200,OK,Thread Group 1-13,text,true,,4042,666,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,52,0,0
1642438448062,53,HomePageProducts,200,OK,Thread Group 1-13,true,,4042,22,22,52,1,0,DESKTOP-AAG18PE
1642438448068,48,UserMenu,200,OK,Thread Group 1-9,text,true,,1646,574,22,22,https://www.cicek.com/user-menu,48,0,0
1642438448068,48,UserMenu,200,OK,Thread Group 1-9,true,,1646,22,22,48,1,0,DESKTOP-AAG18PE
1642438448077,42,SuggestProduct,200,OK,Thread Group 1-16,text,true,,702,575,22,22,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,42,0,0
1642438448077,42,SuggestProduct,200,OK,Thread Group 1-16,true,,702,22,22,42,1,0,DESKTOP-AAG18PE
1642438448047,72,Anasayfa,200,OK,Thread Group 1-1,text,true,,23757,636,22,22,https://www.cicek.com/,64,0,0
1642438448047,72,Anasayfa,200,OK,Thread Group 1-1,true,,23757,22,22,64,1,0,DESKTOP-AAG18PE
1642438448066,53,UserMenu,200,OK,Thread Group 1-15,text,true,,1646,581,22,22,https://www.cicek.com/user-menu,53,0,0
1642438448066,53,UserMenu,200,OK,Thread Group 1-15,true,,1646,22,22,53,1,0,DESKTOP-AAG18PE
1642438448006,120,SearchProduct,200,OK,Thread Group 1-7,text,true,,17986,669,22,22,https://www.cicek.com/Arama?query=papatya,117,0,0
1642438448006,120,SearchProduct,200,OK,Thread Group 1-7,true,,17986,22,22,117,1,0,DESKTOP-AAG18PE
1642438448062,52,ListSearchProducts,200,OK,Thread Group 1-20,text,true,,9328,717,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,52,0,0
1642438448062,52,ListSearchProducts,200,OK,Thread Group 1-20,true,,9328,22,22,52,1,0,DESKTOP-AAG18PE
1642438448079,60,SearchProduct,200,OK,Thread Group 1-4,text,true,,18686,676,22,22,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,57,0,0
1642438448079,60,SearchProduct,200,OK,Thread Group 1-4,true,,18686,22,22,57,1,0,DESKTOP-AAG18PE
1642438448055,90,Anasayfa,200,OK,Thread Group 1-17,text,true,,23757,490,22,22,https://www.cicek.com/,75,0,0
1642438448055,90,Anasayfa,200,OK,Thread Group 1-17,true,,23757,22,22,75,1,0,DESKTOP-AAG18PE
1642438448079,68,SearchProduct,200,OK,Thread Group 1-12,text,true,,17986,523,22,22,https://www.cicek.com/Arama?query=papatya,68,0,0
1642438448079,68,SearchProduct,200,OK,Thread Group 1-12,true,,17986,22,22,68,1,0,DESKTOP-AAG18PE
1642438448025,125,ListSearchProducts,200,OK,Thread Group 1-11,text,true,,9328,717,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,125,0,0
1642438448025,125,ListSearchProducts,200,OK,Thread Group 1-11,true,,9328,22,22,125,1,0,DESKTOP-AAG18PE
1642438448115,48,SuggestProduct,200,OK,Thread Group 1-13,text,true,,1398,568,22,22,https://www.cicek.com/Suggest/Get?key=papatya,48,0,0
1642438448115,48,SuggestProduct,200,OK,Thread Group 1-13,true,,1398,22,22,48,1,0,DESKTOP-AAG18PE
1642438448092,72,SearchProduct,200,OK,Thread Group 1-18,text,true,,18193,530,22,22,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,71,0,0
1642438448092,72,SearchProduct,200,OK,Thread Group 1-18,true,,18193,22,22,71,1,0,DESKTOP-AAG18PE
1642438448106,57,UserMenu,200,OK,Thread Group 1-8,text,true,,1646,580,22,22,https://www.cicek.com/user-menu,57,0,0
1642438448106,57,UserMenu,200,OK,Thread Group 1-8,true,,1646,22,22,57,1,0,DESKTOP-AAG18PE
1642438448122,47,HomePageProducts,200,OK,Thread Group 1-15,text,true,,4042,667,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,47,0,0
1642438448122,47,HomePageProducts,200,OK,Thread Group 1-15,true,,4042,22,22,47,1,0,DESKTOP-AAG18PE
1642438448114,55,HomePageProducts,200,OK,Thread Group 1-14,text,true,,4042,667,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,55,0,0
1642438448114,55,HomePageProducts,200,OK,Thread Group 1-14,true,,4042,22,22,55,1,0,DESKTOP-AAG18PE
1642438448118,56,ListSearchProducts,200,OK,Thread Group 1-9,text,true,,4495,724,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,56,0,0
1642438448118,56,ListSearchProducts,200,OK,Thread Group 1-9,true,,4495,22,22,56,1,0,DESKTOP-AAG18PE
1642438448064,123,HomePageProducts,200,OK,Thread Group 1-3,text,true,,4042,666,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,123,0,0
1642438448064,123,HomePageProducts,200,OK,Thread Group 1-3,true,,4042,22,22,123,1,0,DESKTOP-AAG18PE
1642438448119,69,SearchProduct,200,OK,Thread Group 1-16,text,true,,18686,676,22,22,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,68,0,0
1642438448119,69,SearchProduct,200,OK,Thread Group 1-16,true,,18686,22,22,68,1,0,DESKTOP-AAG18PE
1642438448147,44,UserMenu,200,OK,Thread Group 1-12,text,true,,1646,428,22,22,https://www.cicek.com/user-menu,44,0,0
1642438448147,44,UserMenu,200,OK,Thread Group 1-12,true,,1646,22,22,44,1,0,DESKTOP-AAG18PE
1642438448004,192,LoginLogoutEvent,200,OK,Thread Group 1-6,text,true,,636,606,22,22,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,192,0,0
1642438448004,192,LoginLogoutEvent,200,OK,Thread Group 1-6,true,,636,22,22,192,1,0,DESKTOP-AAG18PE
1642438448111,85,Anasayfa,200,OK,Thread Group 1-2,text,true,,23757,636,22,22,https://www.cicek.com/,73,0,0
1642438448111,85,Anasayfa,200,OK,Thread Group 1-2,true,,23757,22,22,73,1,0,DESKTOP-AAG18PE
1642438448140,59,UserMenu,200,OK,Thread Group 1-4,text,true,,1646,574,22,22,https://www.cicek.com/user-menu,59,0,0
1642438448140,59,UserMenu,200,OK,Thread Group 1-4,true,,1646,22,22,59,1,0,DESKTOP-AAG18PE
1642438447984,220,LoginLogoutEvent,200,OK,Thread Group 1-21,text,true,,636,460,22,22,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,220,0,0
1642438447984,220,LoginLogoutEvent,200,OK,Thread Group 1-21,true,,636,22,22,220,1,0,DESKTOP-AAG18PE
1642438448127,77,Anasayfa,200,OK,Thread Group 1-20,text,true,,23757,636,22,22,https://www.cicek.com/,71,0,0
1642438448127,77,Anasayfa,200,OK,Thread Group 1-20,true,,23757,22,22,71,1,0,DESKTOP-AAG18PE
1642438448164,44,UserMenu,200,OK,Thread Group 1-18,text,true,,1646,428,22,22,https://www.cicek.com/user-menu,44,0,0
1642438448164,44,UserMenu,200,OK,Thread Group 1-18,true,,1646,22,22,44,1,0,DESKTOP-AAG18PE
1642438448066,146,SearchProduct,200,OK,Thread Group 1-10,text,true,,17986,669,22,22,https://www.cicek.com/Arama?query=papatya,141,0,0
1642438448066,146,SearchProduct,200,OK,Thread Group 1-10,true,,17986,22,22,141,1,0,DESKTOP-AAG18PE
1642438448166,47,HomePageProducts,200,OK,Thread Group 1-8,text,true,,4042,666,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,47,0,0
1642438448166,47,HomePageProducts,200,OK,Thread Group 1-8,true,,4042,22,22,47,1,0,DESKTOP-AAG18PE
1642438448169,47,SuggestProduct,200,OK,Thread Group 1-15,text,true,,702,576,22,22,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,47,0,0
1642438448169,47,SuggestProduct,200,OK,Thread Group 1-15,true,,702,22,22,47,1,0,DESKTOP-AAG18PE
1642438448164,56,SearchProduct,200,OK,Thread Group 1-13,text,true,,17986,669,22,22,https://www.cicek.com/Arama?query=papatya,56,0,0
1642438448164,56,SearchProduct,200,OK,Thread Group 1-13,true,,17986,22,22,56,1,0,DESKTOP-AAG18PE
1642438448169,55,SuggestProduct,200,OK,Thread Group 1-14,text,true,,1358,569,22,22,https://www.cicek.com/Suggest/Get?key=papatya,55,0,0
1642438448169,55,SuggestProduct,200,OK,Thread Group 1-14,true,,1358,22,22,55,1,0,DESKTOP-AAG18PE
1642438448188,43,UserMenu,200,OK,Thread Group 1-16,text,true,,1646,574,22,22,https://www.cicek.com/user-menu,43,0,0
1642438448188,43,UserMenu,200,OK,Thread Group 1-16,true,,1646,22,22,43,1,0,DESKTOP-AAG18PE
1642438448193,47,ListSearchProducts,200,OK,Thread Group 1-12,text,true,,9328,571,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,47,0,0
1642438448193,47,ListSearchProducts,200,OK,Thread Group 1-12,true,,9328,22,22,47,1,0,DESKTOP-AAG18PE
1642438448179,74,Anasayfa,200,OK,Thread Group 1-9,text,true,,23757,636,22,22,https://www.cicek.com/,61,0,0
1642438448179,74,Anasayfa,200,OK,Thread Group 1-9,true,,23757,22,22,61,1,0,DESKTOP-AAG18PE
1642438448196,57,UserMenu,200,OK,Thread Group 1-6,text,true,,1646,580,22,22,https://www.cicek.com/user-menu,57,0,0
1642438448196,57,UserMenu,200,OK,Thread Group 1-6,true,,1646,22,22,57,1,0,DESKTOP-AAG18PE
1642438448111,147,SuggestProduct,200,OK,Thread Group 1-19,text,true,,1358,422,22,22,https://www.cicek.com/Suggest/Get?key=papatya,146,0,0
1642438448111,147,SuggestProduct,200,OK,Thread Group 1-19,true,,1358,22,22,146,1,0,DESKTOP-AAG18PE
1642438448213,45,SuggestProduct,200,OK,Thread Group 1-8,text,true,,1398,568,22,22,https://www.cicek.com/Suggest/Get?key=papatya,45,0,0
1642438448213,45,SuggestProduct,200,OK,Thread Group 1-8,true,,1398,22,22,45,1,0,DESKTOP-AAG18PE
1642438448202,51,ListSearchProducts,200,OK,Thread Group 1-4,text,true,,4495,724,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,51,0,0
1642438448202,51,ListSearchProducts,200,OK,Thread Group 1-4,true,,4495,22,22,51,1,0,DESKTOP-AAG18PE
1642438448126,132,UserMenu,200,OK,Thread Group 1-7,text,true,,1646,574,22,22,https://www.cicek.com/user-menu,131,0,0
1642438448204,54,UserMenu,200,OK,Thread Group 1-21,text,true,,1646,434,22,22,https://www.cicek.com/user-menu,53,0,0
1642438448126,132,UserMenu,200,OK,Thread Group 1-7,true,,1646,22,22,131,1,0,DESKTOP-AAG18PE
1642438448204,54,UserMenu,200,OK,Thread Group 1-21,true,,1646,22,22,53,1,0,DESKTOP-AAG18PE
1642438448211,47,ListSearchProducts,200,OK,Thread Group 1-18,text,true,,4455,578,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,47,0,0
1642438448211,47,ListSearchProducts,200,OK,Thread Group 1-18,true,,4455,22,22,47,1,0,DESKTOP-AAG18PE
1642438448221,43,UserMenu,200,OK,Thread Group 1-13,text,true,,1646,574,22,22,https://www.cicek.com/user-menu,43,0,0
1642438448221,43,UserMenu,200,OK,Thread Group 1-13,true,,1646,22,22,43,1,0,DESKTOP-AAG18PE
1642438448061,206,LoginLogoutEvent,200,OK,Thread Group 1-5,text,true,,636,606,22,22,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,206,0,0
1642438448061,206,LoginLogoutEvent,200,OK,Thread Group 1-5,true,,636,22,22,206,1,0,DESKTOP-AAG18PE
1642438448216,56,SearchProduct,200,OK,Thread Group 1-15,text,true,,18193,677,22,22,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,56,0,0
1642438448216,56,SearchProduct,200,OK,Thread Group 1-15,true,,18193,22,22,56,1,0,DESKTOP-AAG18PE
1642438448234,43,ListSearchProducts,200,OK,Thread Group 1-16,text,true,,4455,724,22,22,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,43,0,0
1642438448234,43,ListSearchProducts,200,OK,Thread Group 1-16,true,,4455,22,22,43,1,0,DESKTOP-AAG18PE
1642438448224,65,SearchProduct,200,OK,Thread Group 1-14,text,true,,17986,670,22,22,https://www.cicek.com/Arama?query=papatya,64,0,0
